58	23	-40.21
59	23	-37.1
60	23	-32.6
45	24	-19
46	24	-29.474
47	24	-34.558
48	24	-42.819
49	24	-45.3305
50	24	-50.2595
51	24	-51.4488
52	24	-55.4169
53	24	-55.2847
54	24	-56.9325
55	24	-55.1075
56	24	-55.2812
57	24	-52.5241
58	24	-51.83
59	24	-47.89
60	24	-46.5
61	24	-42.18
62	24	-40.4
48	25	-29.32
49	25	-37.616
50	25	-42.6268
51	25	-48.2413
52	25	-50.7054
53	25	-54.6879
54	25	-55.5554
55	25	-57.7106
56	25	-56.9097
57	25	-57.4868
58	25	-55.91
59	25	-55.48
60	25	-53.18
61	25	-51.56
62	25	-48.04
63	25	-46.4
64	25	-42.6
65	25	-40.7
50	26	-34.48
51	26	-40.222
52	26	-48.332
53	26	-50.9453
54	26	-56.2525
55	26	-57.4794
56	26	-60.6054
57	26	-60.1801
58	26	-62.1534
59	26	-60.6631
60	26	-61.412
61	26	-58.921
62	26	-58.901
63	26	-55.55
64	26	-54.8
65	26	-50.88
66	26	-49.6
67	26	-45.7
68	26	-43.1
53	27	-42.645
54	27	-48.0095
55	27	-54.0276
56	27	-56.0394
57	27	-59.3442
58	27	-59.8459
59	27	-62.2284
60	27	-61.649
61	27	-62.8984
62	27	-61.432
63	27	-61.84
64	27	-59.793
65	27	-59.17
66	27	-56.11
67	27	-55.1
68	27	-51.4
69	27	-50
70	27	-45.6
71	27	-43.9
54	28	-39.21
55	28	-45.336
56	28	-53.904
57	28	-56.082
58	28	-60.2277
59	28	-61.1557
60	28	-64.4721
61	28	-64.2209
62	28	-66.7461
63	28	-65.5126
64	28	-67.0993
65	28	-65.1261
66	28	-66.0063
67	28	-63.743
68	28	-63.464
69	28	-59.979
70	28	-59.1
71	28	-55.2
72	28	-53.9
57	29	-47.31
58	29	-51.6621
59	29	-56.3572
60	29	-58.3441
61	29	-61.9836
62	29	-62.798
63	29	-65.5795
64	29	-65.4242
65	29	-67.2637
66	29	-66.2583
67	29	-67.3188
68	29	-65.567
69	29	-65.7362
70	29	-62.9761
71	29	-62.7111
72	29	-59.783
73	29	-58.987
74	29	-56.006
75	29	-54.1
76	29	-50.976
58	30	-42.3
59	30	-47.26
60	30	-54.188
61	30	-56.345
62	30	-61.171
63	30	-62.213
64	30	-66.0036
65	30	-65.9116
66	30	-68.8994
67	30	-67.8804
68	30	-70.0072
69	30	-68.418
70	30	-69.5646
71	30	-67.327
72	30	-68.131
73	30	-65.41
74	30	-65.71
75	30	-62.47
76	30	-62.14
77	30	-58.72
78	30	-57.34
80	30	-51.84
61	31	-47.09
62	31	-52
63	31	-56.5471
64	31	-58.8343
65	31	-62.6572
66	31	-63.724
67	31	-66.8797
68	31	-67.0861
69	31	-69.3278
70	31	-68.9101
71	31	-70.1402
72	31	-68.5894
73	31	-69.6993
74	31	-68.05
75	31	-68.4646
76	31	-66.2966
77	31	-65.9923
78	31	-63.7066
79	31	-62.51
80	31	-59.14
81	31	-57.98
64	32	-54.35
65	32	-56.41
66	32	-61.62
67	32	-62.658
68	32	-66.98
69	32	-67.1006
70	32	-70.5631
71	32	-69.9077
72	32	-72.5859
73	32	-71.2975
74	32	-73.4224
75	32	-71.8564
76	32	-73.213
77	32	-71.214
78	32	-71.862
79	32	-69.49
80	32	-69.52
81	32	-66.3
82	32	-65.62
66	33	-51.5
67	33	-56.65
68	33	-58.9
69	33	-63.09
70	33	-64.34
71	33	-67.894
72	33	-68.23
73	33	-70.957
74	33	-70.86
75	33	-73.0324
76	33	-72.2895
77	33	-73.9166
78	33	-72.817
79	33	-73.637
80	33	-72.159
81	33	-72.533
82	33	-70.32
83	33	-69.88
68	34	-54.21
69	34	-56.3
70	34	-62.05
71	34	-63.12
72	34	-67.894
73	34	-68.218
74	34	-72.2127
75	34	-72.169
76	34	-75.2521
77	34	-74.5996
78	34	-77.0261
79	34	-75.9176
80	34	-77.7599
81	34	-76.3895
82	34	-77.594
83	34	-75.341
84	34	-75.952
85	34	-72.43
86	34	-70.541
87	34	-66.58
88	34	-63.88
71	35	-57.1
72	35	-59.02
73	35	-63.63
74	35	-65.306
75	35	-69.139
76	35	-70.289
77	35	-73.235
78	35	-73.452
79	35	-76.0685
80	35	-75.8895
81	35	-77.9748
82	35	-77.4965
83	35	-79.009
84	35	-77.799
85	35	-78.61
86	35	-75.64
87	35	-73.857
88	35	-70.73
89	35	-68.57
90	35	-64.62
91	35	-61.51
92	35	-56.58
71	36	-46.9
72	36	-53.941
73	36	-56.552
74	36	-62.3315
75	36	-64.324
76	36	-69.014
77	36	-70.1694
78	36	-74.1797
79	36	-74.443
80	36	-77.8925
81	36	-77.694
82	36	-80.5895
83	36	-79.982
84	36	-82.431
85	36	-81.4803
86	36	-83.26557
87	36	-80.7094
88	36	-79.692
89	36	-76.73
90	36	-74.97
91	36	-71.31
92	36	-68.785
93	36	-64.02
74	37	-51.917
75	37	-57.222
76	37	-60.4798
77	37	-64.825
78	37	-66.936
79	37	-70.803
80	37	-72.173
81	37	-75.455
82	37	-76.188
83	37	-79.075
84	37	-79.75
85	37	-82.16733
86	37	-82.74702
87	37	-84.5978
88	37	-82.609
89	37	-81.713
90	37	-79.362
91	37	-77.745
92	37	-74.772
93	37	-72.618
94	37	-68.553
95	37	-65.854
96	37	-61.22
97	37	-58.36
98	37	-54.22
99	37	-50.88
101	37	-43.6
75	38	-46.62
76	38	-54.24
77	38	-57.804
78	38	-63.174
79	38	-65.477
80	38	-70.308
81	38	-71.528
82	38	-76.008
83	38	-76.795
84	38	-80.644
85	38	-81.103
86	38	-84.5236
87	38	-84.8804
88	38	-87.9217
89	38	-86.2091
90	38	-85.942
91	38	-83.645
92	38	-82.868
93	38	-80.085
94	38	-78.84
95	38	-75.117
96	38	-72.94
97	38	-68.788
98	38	-66.65
99	38	-62.19
100	38	-60.22
101	38	-55.41
102	38	-53.08
79	39	-58.4
80	39	-61.22
81	39	-66.02
82	39	-68.19
83	39	-72.33
84	39	-74.16
85	39	-77.842
86	39	-79.284
87	39	-83.0187
88	39	-84.2991
89	39	-87.702
90	39	-86.487
91	39	-86.345
92	39	-84.813
93	39	-84.223
94	39	-82.348
95	39	-81.207
96	39	-78.347
97	39	-76.258
98	39	-72.467
99	39	-70.201
100	39	-67.29
101	39	-64.91
102	39	-61.89
80	40	-55.5
81	40	-58.49
83	40	-66.46
85	40	-73.15
86	40	-77.8
87	40	-79.348
88	40	-83.623
89	40	-84.869
90	40	-88.7673
91	40	-87.8904
92	40	-88.4539
93	40	-87.117
94	40	-87.2668
95	40	-85.6578
96	40	-85.443
97	40	-82.947
98	40	-81.287
99	40	-77.768
100	40	-76.6
101	40	-73.46
102	40	-71.74
103	40	-68.37
83	41	-59
85	41	-67.15
86	41	-69.83
87	41	-74.18
88	41	-76.07
89	41	-80.65
90	41	-82.656
91	41	-86.632
92	41	-86.448
93	41	-87.2083
94	41	-86.3645
95	41	-86.7819
96	41	-85.604
97	41	-85.606
98	41	-83.529
99	41	-82.327
100	41	-79.94
101	41	-78.942
102	41	-76.35
103	41	-75.32
104	41	-72.22
105	41	-70.85
86	42	-64.6
87	42	-67.69
88	42	-72.7
89	42	-75.004
90	42	-80.167
91	42	-82.204
92	42	-86.805
93	42	-86.803
94	42	-88.4097
95	42	-87.7075
96	42	-88.7905
97	42	-87.5404
98	42	-88.1117
99	42	-85.9658
100	42	-86.184
101	42	-83.511
102	42	-83.557
103	42	-80.85
104	42	-80.33
105	42	-77.34
106	42	-76.255
107	42	-72.94
90	43	-71.21
91	43	-75.98
92	43	-78.93
93	43	-83.603
94	43	-84.154
95	43	-86.017
96	43	-85.817
97	43	-87.22
98	43	-86.428
99	43	-87.3231
100	43	-86.0162
101	43	-86.336
102	43	-84.566
103	43	-84.597
104	43	-82.49
105	43	-82.29
106	43	-79.775
107	43	-79.1
108	43	-75.95
109	43	-74.54
110	43	-70.96
111	43	-69.22
112	43	-66
93	44	-77.27
94	44	-82.568
95	44	-83.45
96	44	-86.072
97	44	-86.112
98	44	-88.224
99	44	-87.617
100	44	-89.219
101	44	-87.9497
102	44	-89.098
103	44	-87.2588
104	44	-88.089
105	44	-85.928
106	44	-86.322
107	44	-83.92
108	44	-83.67
109	44	-80.85
110	44	-79.98
111	44	-76.67
112	44	-75.48
113	44	-72.2
115	44	-66.43
95	45	-78.34
96	45	-79.679
97	45	-82.59
98	45	-83.175
99	45	-85.574
100	45	-85.584
101	45	-87.408
102	45	-86.775
103	45	-88.022
104	45	-86.95
105	45	-87.846
106	45	-86.361
107	45	-86.863
108	45	-85.02
109	45	-85.011
110	45	-82.78
111	45	-82.36
112	45	-79.74
113	45	-78.68
114	45	-75.63
115	45	-74.21
116	45	-70.74
96	46	-76.23
97	46	-77.8
98	46	-81.3
99	46	-82.188
100	46	-85.226
101	46	-85.428
102	46	-87.925
103	46	-87.479
104	46	-89.39
105	46	-88.413
106	46	-89.902
107	46	-88.368
108	46	-89.524
109	46	-87.607
110	46	-88.349
111	46	-86.004
112	46	-86.336
113	46	-83.69
114	46	-83.497
115	46	-80.4
116	46	-79.96
117	46	-76.53
118	46	-75.47
120	46	-70.15
97	47	-70.8
98	47	-73.06
99	47	-76.76
100	47	-78.15
101	47	-81.22
102	47	-82.26
103	47	-84.791
104	47	-85.111
105	47	-87.068
106	47	-86.937
107	47	-88.402
108	47	-87.602
109	47	-88.723
110	47	-87.461
111	47	-88.221
112	47	-86.624
113	47	-87.033
114	47	-84.949
115	47	-84.99
116	47	-82.57
117	47	-82.27
118	47	-79.57
119	47	-78.56
120	47	-75.65
121	47	-74.66
98	48	-67.63
100	48	-74.25
101	48	-75.75
102	48	-79.68
103	48	-80.649
104	48	-83.975
105	48	-84.33
106	48	-87.132
107	48	-86.985
108	48	-89.252
109	48	-88.508
110	48	-90.353
111	48	-89.258
112	48	-90.581
113	48	-89.049
114	48	-90.021
115	48	-88.09
116	48	-88.719
117	48	-86.425
118	48	-86.709
119	48	-83.91
120	48	-83.974
121	48	-81.06
122	48	-80.73
123	48	-77.31
124	48	-76.71
125	48	-73.36
126	48	-72.33
127	48	-68.52
128	48	-67.3
130	48	-61.6
100	49	-64.17
102	49	-70.71
103	49	-74.599
104	49	-76.11
105	49	-79.481
106	49	-80.606
107	49	-83.56
108	49	-84.116
109	49	-86.489
110	49	-86.475
111	49	-88.396
112	49	-87.996
113	49	-89.37
114	49	-88.572
115	49	-89.537
116	49	-88.25
117	49	-88.945
118	49	-87.23
119	49	-87.704
120	49	-85.74
121	49	-85.84
122	49	-83.58
123	49	-83.426
124	49	-80.88
125	49	-80.48
126	49	-77.81
127	49	-76.99
128	49	-74.36
129	49	-72.94
130	49	-69.89
131	49	-68.14
132	49	-62.42
100	50	-56.8
102	50	-64.93
104	50	-71.59
105	50	-73.26
106	50	-77.43
107	50	-78.58
108	50	-82.041
109	50	-82.639
110	50	-85.844
111	50	-85.945
112	50	-88.661
113	50	-88.333
114	50	-90.561
115	50	-90.036
116	50	-91.528
117	50	-90.4
118	50	-91.656
119	50	-90.068
120	50	-91.1051
121	50	-89.2041
122	50	-89.946
123	50	-87.82
124	50	-88.2368
125	50	-85.8985
126	50	-86.02
127	50	-83.499
128	50	-83.33
129	50	-80.59
130	50	-80.139
131	50	-77.314
132	50	-76.554
133	50	-70.95
134	50	-66.8
105	51	-63.82
109	51	-76.259
111	51	-80.89
112	51	-81.601
113	51	-84.42
114	51	-84.52
115	51	-87.003
116	51	-86.821
117	51	-88.645
118	51	-87.999
119	51	-89.477
120	51	-88.424
121	51	-89.5951
122	51	-88.3302
123	51	-89.2241
124	51	-87.6203
125	51	-88.256
126	51	-86.4
127	51	-86.7
128	51	-84.609
129	51	-84.628
130	51	-82.292
131	51	-81.988
132	51	-79.674
133	51	-78.943
134	51	-74.17
135	51	-69.71
106	52	-58.21
108	52	-65.72
109	52	-67.61
110	52	-72.28
111	52	-73.48
112	52	-77.3
113	52	-78.35
114	52	-81.89
115	52	-82.06
116	52	-85.27
117	52	-85.097
118	52	-87.721
119	52	-87.184
120	52	-89.405
121	52	-88.55
122	52	-90.314
123	52	-89.1719
124	52	-90.5245
125	52	-89.0222
126	52	-90.0646
127	52	-88.2811
128	52	-88.9921
129	52	-87.0032
130	52	-87.3514
131	52	-85.2095
132	52	-85.182
133	52	-82.945
134	52	-82.559
135	52	-77.83
136	52	-74.43
137	52	-69.56
109	53	-57.61
113	53	-71.13
115	53	-76.34
116	53	-77.49
117	53	-80.43
118	53	-80.971
119	53	-83.77
120	53	-83.79
121	53	-86.287
122	53	-86.08
123	53	-87.943
124	53	-87.365
125	53	-88.8364
126	53	-87.911
127	53	-88.983
128	53	-87.738
129	53	-88.503
130	53	-86.932
131	53	-87.4444
132	53	-85.7
133	53	-85.887
134	53	-84.072
135	53	-83.79
136	53	-79.5
137	53	-76.5
138	53	-72.33
139	53	-68.84
110	54	-51.9
112	54	-59.97
113	54	-62.09
114	54	-67.086
115	54	-68.657
116	54	-73.047
117	54	-74.185
118	54	-78.079
119	54	-78.794
120	54	-82.172
121	54	-82.473
122	54	-85.355
123	54	-85.249
124	54	-87.6601
125	54	-87.1921
126	54	-89.169
127	54	-88.321
128	54	-89.86
129	54	-88.6974
130	54	-89.8817
131	54	-88.4152
132	54	-89.2805
133	54	-87.6436
134	54	-88.1245
135	54	-86.417
136	54	-86.425
137	54	-82.379
138	54	-80.15
139	54	-75.644
140	54	-72.99
141	54	-68.33
142	54	-65.48
113	55	-51.7
117	55	-66.44
118	55	-68.409
119	55	-72.305
120	55	-73.889
121	55	-77.1
122	55	-78.14
123	55	-81.044
124	55	-81.731
125	55	-84.088
126	55	-84.345
127	55	-86.24
128	55	-85.931
129	55	-87.5
130	55	-86.9
131	55	-88.06
132	55	-87.1559
133	55	-88.07096
134	55	-86.89118
135	55	-87.5819
136	55	-86.3387
137	55	-86.5456
138	55	-82.887
139	55	-80.701
140	55	-77.051
141	55	-74.477
142	55	-70.515
143	55	-67.671
144	55	-63.27
145	55	-60.057
146	55	-55.62
147	55	-52.02
148	55	-47.3
114	56	-45.95
119	56	-64.59
120	56	-68.9
121	56	-70.74
122	56	-74.61
123	56	-75.655
124	56	-79.09
125	56	-79.668
126	56	-82.67
127	56	-82.816
128	56	-85.402
129	56	-85.065
130	56	-87.262
131	56	-86.684
132	56	-88.4348
133	56	-87.5535
134	56	-88.9499
135	56	-87.8505
136	56	-88.8869
137	56	-87.7212
138	56	-88.2616
139	56	-84.9137
140	56	-83.271
141	56	-79.726
142	56	-77.823
143	56	-73.936
144	56	-71.769
145	56	-67.41
146	56	-65
148	56	-58.01
124	57	-70.26
125	57	-73.76
126	57	-74.97
127	57	-77.9
128	57	-78.63
129	57	-81.326
130	57	-81.63
131	57	-83.77
132	57	-83.74
133	57	-85.49
134	57	-85.219
135	57	-86.651
136	57	-86.04
137	57	-87.101
138	57	-86.525
139	57	-87.2314
140	57	-84.321
141	57	-82.938
142	57	-80.035
143	57	-78.187
144	57	-74.89
145	57	-72.99
146	57	-69.12
147	57	-66.85
148	57	-63.13
126	58	-70.82
127	58	-71.98
128	58	-75.53
129	58	-76.29
130	58	-79.42
131	58	-79.72
132	58	-82.474
133	58	-82.423
134	58	-84.836
135	58	-84.625
136	58	-86.468
137	58	-85.879
138	58	-87.569
139	58	-86.952
140	58	-88.0833
141	58	-85.4401
142	58	-84.538
143	58	-81.612
144	58	-80.437
145	58	-77.1
146	58	-75.68
147	58	-72.03
148	58	-70.39
149	58	-66.7
150	58	-64.82
151	58	-61.5
128	59	-66.33
129	59	-69.77
130	59	-71.18
131	59	-74.28
132	59	-75.21
133	59	-77.938
134	59	-78.51
135	59	-80.936
136	59	-81.327
137	59	-83.177
138	59	-83.132
139	59	-84.823
140	59	-84.695
141	59	-86.0209
142	59	-83.7927
143	59	-83.073
144	59	-80.756
145	59	-79.632
146	59	-76.71
147	59	-75.455
148	59	-72.53
149	59	-71.06
150	59	-68.3
151	59	-66.771
152	59	-63.81
153	59	-61.63
154	59	-58.2
130	60	-66.6
131	60	-67.77
132	60	-71.426
133	60	-72.33
134	60	-75.646
135	60	-76.214
136	60	-79.199
137	60	-79.58
138	60	-82.018
139	60	-81.99
140	60	-84.25
141	60	-84.198
142	60	-85.9552
143	60	-84.0074
144	60	-83.7532
145	60	-81.4371
146	60	-80.931
147	60	-78.1519
148	60	-77.413
149	60	-74.381
150	60	-73.69
151	60	-70.953
152	60	-70.158
153	60	-67.35
154	60	-65.69
156	60	-60.53
133	61	-65.41
134	61	-66.74
135	61	-69.98
136	61	-71.2
137	61	-74.073
138	61	-74.94
139	61	-77.496
140	61	-78.21
141	61	-80.523
142	61	-81.157
143	61	-82.966
144	61	-81.421
145	61	-81.274
146	61	-79.46
147	61	-79.0479
148	61	-76.872
149	61	-76.071
150	61	-73.603
151	61	-73.395
152	61	-71.26
153	61	-70.685
154	61	-68.5
155	61	-66.97
156	61	-64.22
157	61	-62.37
158	61	-59.09
135	62	-62.86
136	62	-66.811
137	62	-68.03
138	62	-71.498
139	62	-72.38
140	62	-75.456
141	62	-75.939
142	62	-78.993
143	62	-79.523
144	62	-81.972
145	62	-80.658
146	62	-81.002
147	62	-79.2721
148	62	-79.3422
149	62	-77.1419
150	62	-77.0573
151	62	-74.5825
152	62	-74.7688
153	62	-72.5658
154	62	-72.4616
155	62	-70.197
156	62	-69.37
157	62	-66.73
158	62	-65.21
159	62	-62.21
138	63	-61.75
139	63	-65.398
140	63	-66.99
141	63	-69.927
142	63	-71.32
143	63	-74.242
144	63	-75.622
145	63	-77.998
146	63	-77.122
147	63	-77.55
148	63	-76.302
149	63	-76.447
150	63	-74.797
151	63	-74.6591
152	63	-72.8945
153	63	-73.3735
154	63	-71.7444
155	63	-71.8245
156	63	-70.093
157	63	-69.467
158	63	-67.21
159	63	-66.053
140	64	-61.78
141	64	-63.224
142	64	-66.96
143	64	-68.23
144	64	-71.76
145	64	-72.927
146	64	-76.093
147	64	-75.363
148	64	-76.276
149	64	-75.133
150	64	-75.769
151	64	-74.195
152	64	-74.7142
153	64	-72.8898
154	64	-73.7132
155	64	-72.0771
156	64	-72.5422
157	64	-70.8307
158	64	-70.6968
159	64	-68.5685
160	64	-67.949
161	64	-65.513
162	64	-64.287
140	65	-50.5
141	65	-54.54
143	65	-60.43
144	65	-62.37
145	65	-65.88
146	65	-67.77
147	65	-70.752
148	65	-70.54
149	65	-71.496
150	65	-71.111
151	65	-71.63
152	65	-70.72
153	65	-71.32
154	65	-70.16
155	65	-71.254
156	65	-70.098
157	65	-70.7706
158	65	-69.477
159	65	-69.539
160	65	-67.843
161	65	-67.468
162	65	-65.68
163	65	-64.601
164	65	-62.08
166	65	-57.76
144	66	-56.58
145	66	-58.29
146	66	-62.55
147	66	-64.188
148	66	-67.859
149	66	-67.715
150	66	-69.317
151	66	-68.759
152	66	-70.124
153	66	-69.15
154	66	-70.398
155	66	-69.16
156	66	-70.53
157	66	-69.428
158	66	-70.412
159	66	-69.173
160	66	-69.6781
161	66	-68.0611
162	66	-68.1868
163	66	-66.3865
164	66	-65.9733
165	66	-63.6179
166	66	-62.59
167	66	-59.94
168	66	-58.56
169	66	-55.6
147	67	-55.84
148	67	-58.02
149	67	-61.688
150	67	-61.948
151	67	-63.632
152	67	-63.608
153	67	-65.019
154	67	-64.644
155	67	-66.04
156	67	-65.35
157	67	-66.829
158	67	-66.19
159	67	-67.336
160	67	-66.388
161	67	-67.203
162	67	-66.047
163	67	-66.3839
164	67	-64.987
165	67	-64.9046
166	67	-63.0769
167	67	-62.287
168	67	-60.07
169	67	-58.803
170	67	-56.24
171	67	-54.5
149	68	-53.74
150	68	-57.833
151	68	-58.266
152	68	-60.5
153	68	-60.488
154	68	-62.612
155	68	-62.215
156	68	-64.213
157	68	-63.42
158	68	-65.304
159	68	-64.567
160	68	-66.058
161	68	-65.209
162	68	-66.343
163	68	-65.174
164	68	-65.95
165	68	-64.528
166	68	-64.9316
167	68	-63.2967
168	68	-62.9967
169	68	-60.9287
170	68	-60.115
171	68	-57.725
172	68	-56.489
151	69	-50.782
152	69	-51.77
153	69	-54.015
154	69	-54.429
155	69	-56.635
156	69	-56.84
157	69	-58.71
158	69	-58.703
159	69	-60.57
160	69	-60.3
161	69	-61.9
162	69	-61.48
163	69	-62.735
164	69	-61.89
165	69	-62.936
166	69	-61.894
167	69	-62.548
168	69	-61.318
169	69	-61.28
170	69	-59.8006
171	69	-59.216
172	69	-57.38
173	69	-56.259
174	69	-53.87
175	69	-52.32
176	69	-49.37
151	70	-41.5
152	70	-46.31
154	70	-49.934
155	70	-50.503
156	70	-53.264
157	70	-53.442
158	70	-56.015
159	70	-55.843
160	70	-58.17
161	70	-57.844
162	70	-59.832
163	70	-59.304
164	70	-61.023
165	70	-60.29
166	70	-61.588
167	70	-60.594
168	70	-61.575
169	70	-60.37
170	70	-60.769
171	70	-59.3121
172	70	-59.2603
173	70	-57.5563
174	70	-56.9496
175	70	-54.7006
176	70	-53.494
177	70	-50.989
178	70	-49.698
153	71	-38.41
155	71	-42.554
156	71	-43.75
157	71	-46.483
158	71	-47.214
159	71	-49.71
160	71	-50.27
161	71	-52.56
162	71	-52.84
163	71	-54.79
164	71	-54.64
165	71	-56.44
166	71	-56.02
167	71	-57.5
168	71	-57.06
169	71	-58.077
170	71	-57.31
171	71	-57.834
172	71	-56.741
173	71	-56.8858
174	71	-55.5753
175	71	-55.1707
176	71	-53.3874
177	71	-52.389
178	71	-50.343
179	71	-49.064
180	71	-46.69
156	72	-37.85
158	72	-42.104
159	72	-42.854
160	72	-45.937
161	72	-46.319
162	72	-49.173
163	72	-49.29
164	72	-51.822
165	72	-51.64
166	72	-53.86
167	72	-53.47
168	72	-55.36
169	72	-54.72
170	72	-56.25
171	72	-55.43
172	72	-56.404
173	72	-55.41
174	72	-55.847
175	72	-54.484
176	72	-54.5775
177	72	-52.8896
178	72	-52.4443
179	72	-50.4719
180	72	-49.7884
181	72	-47.4119
182	72	-46.059
183	72	-43.29
184	72	-41.5
157	73	-29.63
159	73	-34.448
160	73	-35.88
162	73	-39.78
163	73	-42.54
164	73	-43.28
165	73	-45.855
166	73	-46.1
167	73	-48.35
168	73	-48.39
169	73	-50.29
170	73	-50.14
171	73	-51.72
172	73	-51.33
173	73	-52.4
174	73	-51.74
175	73	-52.41
176	73	-51.37
177	73	-51.724
178	73	-50.507
179	73	-50.3663
180	73	-48.9362
181	73	-48.4416
182	73	-46.4333
183	73	-45.2961
184	73	-42.84
185	73	-41.396
186	73	-38.61
160	74	-29.36
162	74	-34.002
163	74	-34.91
164	74	-38.234
165	74	-38.862
166	74	-41.892
167	74	-42.089
168	74	-44.89
169	74	-44.918
170	74	-47.293
171	74	-47.09
